"","V1","V2","V3","V4"
"lf_table",221674.929795145,213765.816067228,213251.294856396,213530.769088693
"empl_table",211378.1594822,197266.189379625,198729.341063686,199913.723439378
"unemp_table",9640.90489553946,14529.4289682512,13722.0868564683,12540.9439707254
"uerate_SB_table",0.0423937241429298,0.0687312395310724,0.0638640535444484,0.0571809063860399
"uerate_CA_table",0.0497615936589874,0.095486823436944,0.0891176219795138,0.080223570212902
"uerate_US_table",0.133,0.06,0.061,0.058
