"","V1","V2","V3","V4"
"lf_table",215710.843700803,220024.624710495,220825.719914034,221379.886356448
"empl_table",198130.142541046,208375.765650619,208597.778294838,209593.172177239
"unemp_table",18622.9790395098,11860.4373867773,12246.2836891419,11881.6995066206
"uerate_SB_table",0.0868953600188026,0.0535525894560941,0.0563316588601238,0.0544366616039282
"uerate_CA_table",0.112651848765742,0.0678116349742841,0.0690182750907555,0.068710503189201
"uerate_US_table",0.078,0.054,0.052,0.048
