"","V1","V2","V3","V4"
"lf_table",221200,223400,224300,224400
"empl_table",207500,217000,218900,218000
"unemp_table",13600,6400,5400,7515.59539954429
"uerate_SB_table",0.062,0.028,0.024,0.0334919581084861
"uerate_CA_table",0.082,0.039,0.035,0.039813412820576
"uerate_US_table",0.061,0.033,0.034,0.038
