"","V1","V2","V3","V4"
"lf_table",218317.473965116,209037.142983311,211630.124049836,213214.117777248
"empl_table",210869.894757784,182301.236615485,188500.772761116,192304.653462581
"unemp_table",7562.14582401515,29898.7868218605,22998.240891838,20058.1450900286
"uerate_SB_table",0.0345423825529251,0.140471865086319,0.108132242530999,0.0953662422194431
"uerate_CA_table",0.0390412121109776,0.159789957827541,0.131086277395307,0.120560026002485
"uerate_US_table",0.0361348897160221,0.125109815704787,0.0987527031435156,0.0942177555232166
